fileName;precision;recall
4754.csv;;0
1366.csv;;
2074.csv;;0
4121.csv;;
2244.csv;;
3917.csv;;0
1223.csv;;
1647.csv;;0
1444.csv;;0
3203.csv;1.0;1.0
1575.csv;;0
2733.csv;;0
103.csv;;0
1601.csv;;0
4272.csv;;
4846.csv;;0
2970.csv;0;0
3443.csv;;0
3114.csv;0;0
4089.csv;;0
3187.csv;;
3546.csv;;
3587.csv;;
350.csv;;
530.csv;;
2026.csv;;
1776.csv;;0
1813.csv;;
3691.csv;0;0
3915.csv;;0
3760.csv;;0
2826.csv;1.0;0.5
3256.csv;0;0
3435.csv;;
354.csv;;
1579.csv;;0
2711.csv;;0
4331.csv;;
2816.csv;;
4759.csv;;0
1072.csv;;
1749.csv;0;0
3863.csv;;0
2131.csv;0;0
311.csv;0;0
2046.csv;;0
2059.csv;;
3010.csv;;0
3993.csv;;
2785.csv;0;0
4591.csv;;0
3226.csv;;0
1216.csv;;0
422.csv;0.5;0.25
1626.csv;;
1459.csv;;
3267.csv;;
1201.csv;1.0;1.0
4414.csv;1.0;1.0
1891.csv;;0
1142.csv;;0
361.csv;;
1980.csv;;0
1002.csv;;0
4933.csv;;0
847.csv;;0
591.csv;;
1554.csv;;0
574.csv;;0
2177.csv;0;0
4936.csv;0;0
4658.csv;;
2486.csv;;
322.csv;;0
1241.csv;;
4261.csv;;0
4320.csv;1.0;0.5
4049.csv;;0
1516.csv;1.0;1.0
197.csv;;
2416.csv;;0
697.csv;;0
3857.csv;;
2832.csv;0;0
3004.csv;;0
1752.csv;0.5;0.2
907.csv;;0
4284.csv;;0
3726.csv;;0
339.csv;;0
4731.csv;;0
2821.csv;;0
2740.csv;;
848.csv;;0
3987.csv;;0
473.csv;0;0
4145.csv;0;0
1988.csv;;
1638.csv;;0
3178.csv;;
4210.csv;;0
3686.csv;1.0;0.3333333333333333
2360.csv;;0
2946.csv;;0
1195.csv;;
909.csv;;0
403.csv;;0
367.csv;;0
1130.csv;;0
4680.csv;;
2618.csv;;
3720.csv;0.5;0.5
3593.csv;;0
2804.csv;;
2511.csv;1.0;0.5
3264.csv;1.0;1.0
2765.csv;;0
3861.csv;;0
2969.csv;;
880.csv;;
688.csv;;
2898.csv;0;0
2269.csv;1.0;1.0
239.csv;1.0;1.0
1682.csv;0;0
1031.csv;1.0;0.6666666666666666
1050.csv;;
4202.csv;1.0;0.2
495.csv;;0
1202.csv;;0
879.csv;1.0;0.2857142857142857
1974.csv;0;0
4394.csv;1.0;0.5
461.csv;;0
3302.csv;;
2732.csv;;0
1848.csv;;
836.csv;0;0
4737.csv;0.5;0.5
2893.csv;;0
2708.csv;0;0
1153.csv;;
1918.csv;;
4572.csv;0.5;0.5
3273.csv;1.0;0.4
3362.csv;;
4684.csv;;
3199.csv;;0
3661.csv;;0
160.csv;;0
52.csv;;0
3953.csv;;0
687.csv;;
235.csv;;0
3996.csv;1.0;0.6666666666666666
2037.csv;;
3359.csv;;0
860.csv;;0
2498.csv;;0
3538.csv;0;0
2914.csv;;
276.csv;;0
1631.csv;;
206.csv;;0
4847.csv;;
151.csv;1.0;0.5
4355.csv;0;0
1349.csv;;0
2209.csv;0;0
2160.csv;;0
1769.csv;;0
47.csv;1.0;0.5
3952.csv;0;0
140.csv;0;0
4701.csv;;
2768.csv;;
3442.csv;1.0;0.2
807.csv;;
2933.csv;;
4892.csv;0;0
78.csv;;0
4878.csv;;0
4446.csv;;0
4432.csv;0;0
1723.csv;;0
269.csv;;0
3225.csv;;
3489.csv;0;0
1357.csv;1.0;1.0
174.csv;;0
3669.csv;;0
3417.csv;0.5;0.25
3722.csv;;0
4496.csv;;
2286.csv;0.5;0.25
3008.csv;;0
2337.csv;;0
1239.csv;;0
2043.csv;;
2121.csv;0;0
2255.csv;1.0;1.0
2728.csv;0;0
2972.csv;;0
88.csv;;0
642.csv;;
4530.csv;;0
3755.csv;;0
2107.csv;;
3769.csv;;0
4078.csv;1.0;0.6666666666666666
3322.csv;;0
4967.csv;;0
1048.csv;0;0
271.csv;0;0
2814.csv;;0
669.csv;;0
2562.csv;;
918.csv;;
3802.csv;;
4568.csv;;0
164.csv;0.5;0.2
67.csv;0;0
3884.csv;;
1903.csv;;
2527.csv;;0
3180.csv;;
4493.csv;;0
2627.csv;1.0;0.6666666666666666
2512.csv;0.5;0.5
3961.csv;;
1391.csv;;
597.csv;0;0
356.csv;0.5;0.3333333333333333
2597.csv;0;0
2879.csv;1.0;0.2
3158.csv;0;0
4186.csv;;0
932.csv;;0
1733.csv;1.0;0.25
3806.csv;0;0
1175.csv;;0
3966.csv;1.0;0.4
2657.csv;0.5;0.5
953.csv;;
671.csv;;
1024.csv;;0
4233.csv;;
3965.csv;;
1046.csv;0.5;0.2
752.csv;;
1327.csv;;0
4334.csv;;0
1038.csv;;0
3239.csv;0;0
955.csv;0.5;0.25
2565.csv;0.5;0.3333333333333333
3836.csv;;
3384.csv;;0
1680.csv;0;0
434.csv;;0
761.csv;0.5;0.2
1868.csv;;0
1302.csv;0.5;0.2
132.csv;;
3063.csv;;0
2520.csv;;0
895.csv;;
2395.csv;;0
1347.csv;;
2589.csv;0;0
4981.csv;;
663.csv;;
786.csv;;
412.csv;;
4036.csv;;
4702.csv;;0
2852.csv;;0
2292.csv;;0
1705.csv;1.0;0.6666666666666666
1911.csv;;
3251.csv;;0
4062.csv;0.5;0.5
878.csv;;0
4661.csv;;
4163.csv;1.0;0.5
3758.csv;;
2685.csv;;0
3666.csv;;0
4927.csv;;
1707.csv;0;0
1359.csv;1.0;0.5
1960.csv;;0
1503.csv;;
2438.csv;;
3124.csv;1.0;0.5
2017.csv;0;0
2984.csv;;
4611.csv;;
499.csv;;
3985.csv;;0
4973.csv;;
937.csv;0;0
1651.csv;;
1257.csv;0;0
2533.csv;0.5;0.25
182.csv;;
4471.csv;;
2741.csv;0.5;0.5
3376.csv;;
3066.csv;;0
2145.csv;;0
4730.csv;1.0;1.0
795.csv;1.0;1.0
3385.csv;;0
4029.csv;;0
1174.csv;1.0;1.0
1588.csv;;
1716.csv;;0
993.csv;;0
916.csv;;
3133.csv;;0
2463.csv;0.5;0.3333333333333333
4371.csv;0.5;0.16666666666666666
4342.csv;;
4030.csv;0;0
4112.csv;;0
3973.csv;0;0
1521.csv;;0
3620.csv;;0
1839.csv;;0
4691.csv;;0
2103.csv;;
4642.csv;0;0
2156.csv;;0
3564.csv;0;0
331.csv;;0
36.csv;0;0
223.csv;1.0;0.5
1271.csv;;0
646.csv;;0
2839.csv;;0
2367.csv;;
4499.csv;0;0
2770.csv;;0
732.csv;;0
4455.csv;;
2568.csv;;
1338.csv;;
3904.csv;;0
2200.csv;;0
3334.csv;1.0;1.0
1145.csv;;
3962.csv;1.0;1.0
693.csv;;0
1600.csv;;0
3395.csv;1.0;0.4
3850.csv;;
3984.csv;;0
2450.csv;0;0
3647.csv;0.5;0.5
272.csv;;
3777.csv;;
2187.csv;0;0
1825.csv;;0
2061.csv;0.5;0.5
3705.csv;1.0;1.0
1889.csv;;0
452.csv;;
2540.csv;0;0
1006.csv;;
2090.csv;;0
4361.csv;;
3972.csv;;0
2521.csv;;
2207.csv;1.0;0.2
2930.csv;;0
4034.csv;;0
1378.csv;;0
526.csv;0;0
1313.csv;;0
824.csv;;
263.csv;;
520.csv;;
195.csv;1.0;0.6666666666666666
3780.csv;0;0
4399.csv;;
4544.csv;;0
2143.csv;1.0;1.0
2423.csv;;
348.csv;1.0;0.6666666666666666
4983.csv;;
3019.csv;;0
2435.csv;;0
3269.csv;;
4623.csv;;0
3148.csv;;0
2069.csv;0;0
3194.csv;0;0
925.csv;;0
4193.csv;;
3908.csv;1.0;1.0
1213.csv;1.0;0.4
533.csv;;0
2320.csv;0;0
3841.csv;;
1885.csv;;0
1397.csv;;
3971.csv;;
2285.csv;0;0
1548.csv;;0
4223.csv;;
3866.csv;;0
834.csv;;
4412.csv;;0
4681.csv;;
1082.csv;;0
4624.csv;1.0;1.0
614.csv;;
1491.csv;1.0;1.0
4744.csv;;
1181.csv;;0
2681.csv;;
618.csv;0.5;0.25
315.csv;0;0
1447.csv;;0
4709.csv;;0
3605.csv;0;0
1510.csv;;0
625.csv;;0
1606.csv;;
2123.csv;1.0;1.0
2054.csv;0;0
472.csv;;0
954.csv;;0
435.csv;;0
379.csv;0;0
3034.csv;;
2096.csv;;0
1262.csv;0;0
173.csv;;0
2716.csv;;
3744.csv;0;0
3333.csv;0;0
304.csv;;0
2800.csv;0;0
1054.csv;;0
3853.csv;;0
3922.csv;;
3809.csv;;
89.csv;;0
633.csv;;
1165.csv;0.5;0.16666666666666666
2579.csv;;0
2975.csv;;
782.csv;;
3518.csv;;
3132.csv;1.0;0.6666666666666666
4466.csv;;0
407.csv;1.0;0.6666666666666666
2941.csv;;
2553.csv;;
4887.csv;0.5;0.5
2882.csv;;0
1917.csv;;0
2221.csv;;0
2239.csv;0;0
543.csv;;
113.csv;0;0
590.csv;;0
540.csv;;0
4426.csv;0;0
4699.csv;0;0
4335.csv;1.0;0.5
1697.csv;;
610.csv;;
3688.csv;;0
1376.csv;0;0
1148.csv;;0
740.csv;;
4497.csv;;
4023.csv;0;0
1745.csv;0.5;0.25
2063.csv;;0
3865.csv;;
4463.csv;;
1083.csv;1.0;1.0
975.csv;;0
2157.csv;;
1203.csv;;
275.csv;;0
3727.csv;1.0;0.5
14.csv;1.0;1.0
509.csv;0;0
3247.csv;;
654.csv;;0
2212.csv;;0
3754.csv;;
2942.csv;;
1176.csv;0;0
465.csv;;0
98.csv;;
2457.csv;;0
2780.csv;;0
2827.csv;;
1761.csv;1.0;1.0
1774.csv;0.5;0.2
46.csv;;
149.csv;1.0;1.0
4794.csv;0.5;0.25
4305.csv;1.0;1.0
3291.csv;0;0
639.csv;;0
1757.csv;;
872.csv;;
3757.csv;1.0;1.0
1946.csv;0.5;0.5
538.csv;;0
3123.csv;;0
1710.csv;0;0
2206.csv;1.0;1.0
711.csv;;
1596.csv;;0
1114.csv;;0
915.csv;;0
3714.csv;;
4064.csv;;
3501.csv;;
1007.csv;;
1422.csv;0;0
3183.csv;;0
2812.csv;;0
965.csv;0.5;0.3333333333333333
2844.csv;1.0;0.6666666666666666
679.csv;;0
428.csv;;0
1836.csv;1.0;1.0
1616.csv;;
808.csv;;
58.csv;0.5;0.25
750.csv;0.5;0.5
4218.csv;;0
2429.csv;;0
605.csv;0;0
1990.csv;;0
2692.csv;;
2567.csv;0;0
3855.csv;;
4014.csv;1.0;0.5
3318.csv;;0
246.csv;;0
4274.csv;;0
3301.csv;;
4260.csv;;0
2223.csv;;0
3351.csv;;
1310.csv;;0
4643.csv;;0
3785.csv;0;0
529.csv;;0
4182.csv;0;0
4778.csv;;
1033.csv;;0
4403.csv;0;0
708.csv;;
2120.csv;0;0
3221.csv;;
3441.csv;;0
922.csv;;
2870.csv;;0
3958.csv;1.0;1.0
462.csv;;0
1249.csv;;0
298.csv;;0
4524.csv;;
3510.csv;0;0
402.csv;;
2301.csv;;0
900.csv;;0
1190.csv;0;0
908.csv;0;0
4853.csv;0;0
4618.csv;;0
3167.csv;0;0
3457.csv;;0
1819.csv;;0
2139.csv;;
4978.csv;;0
